dataset_nombre,dataset_muestras,dataset_caracteristicas,dataset_clases,dataset_desbalanceado,prep_categoricas,prep_numericas,prep_encoding,prep_escalado,trans_metodo,trans_parametros,trans_resolucion,trans_tiempo_seg,lote,total_folds,fold_actual,estado,valido,error,ruta_salida
Immunotherapy_Original_FOLD3_TRAIN,72,7,2,True,0,7,False,True,EXP_TINTO_TRAIN,"{'metodo': 'tinto', 'problema': 'classification', 'semilla': 1, 'numero_features': 7}",20x20,0.088567,Immunotherapy_Original_LOTE_01_FOLD_3,5,3,COMPLETADO,True,Ninguno,D:\VICTOR\TINTOlib\Image\Experimentos\Immunotherapy_Original_LOTE_01\FOLD_3\Imagenes\EXP_TINTO_TRAIN
Immunotherapy_Original_FOLD3_TEST,18,7,2,True,0,7,False,True,EXP_TINTO_TEST,"{'metodo': 'tinto', 'problema': 'classification', 'semilla': 1, 'numero_features': 7}",20x20,0.016424,Immunotherapy_Original_LOTE_01_FOLD_3,5,3,COMPLETADO,True,Ninguno,D:\VICTOR\TINTOlib\Image\Experimentos\Immunotherapy_Original_LOTE_01\FOLD_3\Imagenes\EXP_TINTO_TEST
Immunotherapy_Original_FOLD3_TRAIN,72,7,2,True,0,7,False,True,EXP_IGTD_TRAIN,"{'metodo': 'igtd', 'problema': 'classification', 'semilla': 1, 'numero_features': 7, 'scale': [3, 3]}",3x3,0.053794,Immunotherapy_Original_LOTE_01_FOLD_3,5,3,COMPLETADO,True,Ninguno,D:\VICTOR\TINTOlib\Image\Experimentos\Immunotherapy_Original_LOTE_01\FOLD_3\Imagenes\EXP_IGTD_TRAIN
Immunotherapy_Original_FOLD3_TEST,18,7,2,True,0,7,False,True,EXP_IGTD_TEST,"{'metodo': 'igtd', 'problema': 'classification', 'semilla': 1, 'numero_features': 7, 'scale': [3, 3]}",3x3,0.0143,Immunotherapy_Original_LOTE_01_FOLD_3,5,3,COMPLETADO,True,Ninguno,D:\VICTOR\TINTOlib\Image\Experimentos\Immunotherapy_Original_LOTE_01\FOLD_3\Imagenes\EXP_IGTD_TEST
Immunotherapy_Original_FOLD3_TRAIN,72,7,2,True,0,7,False,True,EXP_REFINED_TRAIN,"{'metodo': 'refined', 'problema': 'classification', 'semilla': 1, 'numero_features': 7, 'n_processors': 20}",N/A,2.519724,Immunotherapy_Original_LOTE_01_FOLD_3,5,3,FALLIDO,False,"[unset]: unable to decode hostport from 2c08e9bb-ee79-46c2-b2fe-0152598932fc
[unset]: unable to decode hostport from 2c08e9bb-ee79-46c2-b2fe-0152598932fc
Abort(270156815) on node 0 (rank 0 in comm 0): Fatal error in internal_Init_thread: Other MPI error, error stack:
internal_Init_thread(43701): MPI_Init_thread(argc=0000000000000000, argv=0000000000000000, required=3, provided=00000042147E0098) failed
MPII_Init_thread(118)......: 
MPID_Init(1652)............: 
MPIR_pmi_init(133).........: PMI_Init returned -1
[unset]: write_line error; fd=-1 buf=:cmd=abort exitcode=270156815
:
system msg for write_line failure : No error
[unset]: unable to decode hostport from 2c08e9bb-ee79-46c2-b2fe-0152598932fc
Abort(1721359) on node 0 (rank 0 in comm 0): Fatal error in internal_Init_thread: Other MPI error, error stack:
internal_Init_thread(43701): MPI_Init_thread(argc=0000000000000000, argv=0000000000000000, required=3, provided=0000008060FE02A8) failed
MPII_Init_thread(118)......: 
MPID_Init(1652)............: 
MPIR_pmi_init(133).........: PMI_Init returned -1
[unset]: write_line error; fd=-1 buf=:cmd=abort exitcode=1721359
:
system msg for write_line failure : No error
[unset]: unable to decode hostport from 2c08e9bb-ee79-46c2-b2fe-0152598932fc
Abort(135939087) on node 0 (rank 0 in comm 0): Fatal error in internal_Init_thread: Other MPI error, error stack:
internal_Init_thread(43701): MPI_Init_thread(argc=0000000000000000, argv=0000000000000000, required=3, provided=00000079E49E0348) failed
MPII_Init_thread(118)......: 
MPID_Init(1652)............: 
MPIR_pmi_init(133).........: PMI_Init returned -1
[unset]: write_line error; fd=-1 buf=:cmd=abort exitcode=135939087
:
system msg for write_line failure : No error
[unset]: unable to decode hostport from 2c08e9bb-ee79-46c2-b2fe-0152598932fc
Abort(1721359) on node 0 (rank 0 in comm 0): Fatal error in internal_Init_thread: Other MPI error, error stack:
internal_Init_thread(43701): MPI_Init_thread(argc=0000000000000000, argv=0000000000000000, required=3, provided=0000009EA1BE0238) failed
MPII_Init_thread(118)......: 
MPID_Init(1652)............: 
MPIR_pmi_init(133).........: PMI_Init returned -1
[unset]: write_line error; fd=-1 buf=:cmd=abort exitcode=1721359
:
system msg for write_line failure : No error
[unset]: unable to decode hostport from 2c08e9bb-ee79-46c2-b2fe-0152598932fc
Abort(471483407) on node 0 (rank 0 in comm 0): Fatal error in internal_Init_thread: Other MPI error, error stack:
internal_Init_thread(43701): MPI_Init_thread(argc=0000000000000000, argv=0000000000000000, required=3, provided=000000E2179E0068) failed
MPII_Init_thread(118)......: 
MPID_Init(1652)............: 
MPIR_pmi_init(133).........: PMI_Init returned -1
[unset]: write_line error; fd=-1 buf=:cmd=abort exitcode=471483407
:
system msg for write_line failure : No error
Abort(1008354319) on node 0 (rank 0 in comm 0): Fatal error in internal_Init_thread: Other MPI error, error stack:
internal_Init_thread(43701): MPI_Init_thread(argc=0000000000000000, argv=0000000000000000, required=3, provided=000000BD50FE0328) failed
MPII_Init_thread(118)......: 
MPID_Init(1652)............: 
MPIR_pmi_init(133).........: PMI_Init returned -1
[unset]: write_line error; fd=-1 buf=:cmd=abort exitcode=1008354319
:
system msg for write_line failure : No error
[unset]: unable to decode hostport from 2c08e9bb-ee79-46c2-b2fe-0152598932fc
Abort(874136591) on node 0 (rank 0 in comm 0): Fatal error in internal_Init_thread: Other MPI error, error stack:
internal_Init_thread(43701): MPI_Init_thread(argc=0000000000000000, argv=0000000000000000, required=3, provided=0000007556BDFF08) failed
MPII_Init_thread(118)......: 
MPID_Init(1652)............: 
MPIR_pmi_init(133).........: PMI_Init returned -1
[unset]: write_line error; fd=-1 buf=:cmd=abort exitcode=874136591
:
system msg for write_line failure : No error
[unset]: unable to decode hostport from 2c08e9bb-ee79-46c2-b2fe-0152598932fc
Abort(605701135) on node 0 (rank 0 in comm 0): Fatal error in internal_Init_thread: Other MPI error, error stack:
internal_Init_thread(43701): MPI_Init_thread(argc=0000000000000000, argv=0000000000000000, required=3, provided=0000000D16FDFEE8) failed
MPII_Init_thread(118)......: 
MPID_Init(1652)............: 
MPIR_pmi_init(133).........: PMI_Init returned -1
[unset]: write_line error; fd=-1 buf=:cmd=abort exitcode=605701135
:
system msg for write_line failure : No error
[unset]: unable to decode hostport from 2c08e9bb-ee79-46c2-b2fe-0152598932fc
Abort(538592271) on node 0 (rank 0 in comm 0): Fatal error in internal_Init_thread: Other MPI error, error stack:
internal_Init_thread(43701): MPI_Init_thread(argc=0000000000000000, argv=0000000000000000, required=3, provided=0000003399DE0218) failed
MPII_Init_thread(118)......: 
MPID_Init(1652)............: 
MPIR_pmi_init(133).........: PMI_Init returned -1
[unset]: write_line error; fd=-1 buf=:cmd=abort exitcode=538592271
:
system msg for write_line failure : No error
[unset]: unable to decode hostport from 2c08e9bb-ee79-46c2-b2fe-0152598932fc
Abort(739918863) on node 0 (rank 0 in comm 0): Fatal error in internal_Init_thread: Other MPI error, error stack:
internal_Init_thread(43701): MPI_Init_thread(argc=0000000000000000, argv=0000000000000000, required=3, provided=000000D6B3BE0108) failed
MPII_Init_thread(118)......: 
MPID_Init(1652)............: 
MPIR_pmi_init(133).........: PMI_Init returned -1
[unset]: write_line error; fd=-1 buf=:cmd=abort exitcode=739918863
:
system msg for write_line failure : No error
[unset]: unable to decode hostport from 2c08e9bb-ee79-46c2-b2fe-0152598932fc
Abort(672809999) on node 0 (rank 0 in comm 0): Fatal error in internal_Init_thread: Other MPI error, error stack:
internal_Init_thread(43701): MPI_Init_thread(argc=0000000000000000, argv=0000000000000000, required=3, provided=000000D927BE0278) failed
MPII_Init_thread(118)......: 
MPID_Init(1652)............: 
MPIR_pmi_init(133).........: PMI_Init returned -1
[unset]: write_line error; fd=-1 buf=:cmd=abort exitcode=672809999
:
system msg for write_line failure : No error
[unset]: 

unable to decode hostport from 2c08e9bb-ee79-46c2-b2fe-0152598932fc
Abort(404374543) on node 0 (rank 0 in comm 0): Fatal error in internal_Init_thread: Other MPI error, error stack:
internal_Init_thread(43701): MPI_Init_thread(argc=0000000000000000, argv=0000000000000000, required=3, provided=000000DE39BE0428) failed
MPII_Init_thread(118)......: 
MPID_Init(1652)............: 
MPIR_pmi_init(133).........: PMI_Init returned -1
[unset]: write_line error; fd=-1 buf=:cmd=abort exitcode=404374543
:
system msg for write_line failure : No error
[unset]: unable to decode hostport from 2c08e9bb-ee79-46c2-b2fe-0152598932fc
[unset]: unable to decode hostport from 2c08e9bb-ee79-46c2-b2fe-0152598932fc
[unset]: unable to decode hostport from 2c08e9bb-ee79-46c2-b2fe-0152598932fc
Abort(471483407) on node 0 (rank 0 in comm 0): Fatal error in internal_Init_thread: Other MPI error, error stack:
internal_Init_thread(43701): MPI_Init_thread(argc=0000000000000000, argv=0000000000000000, required=3, provided=00000007A41DFF68) failed
MPII_Init_thread(118)......: 
MPID_Init(1652)............: 
MPIR_pmi_init(133).........: PMI_Init returned -1
Abort(68830223) on node 0 (rank 0 in comm 0): Fatal error in internal_Init_thread: Other MPI error, error stack:
internal_Init_thread(43701): MPI_Init_thread(argc=0000000000000000, argv=0000000000000000, required=3, provided=00000060BD7E0058) failed
MPII_Init_thread(118)......: 
MPID_Init(1652)............: 
MPIR_pmi_init(133).........: PMI_Init returned -1
[unset]: 
[unset]: 
write_line error; fd=-1 buf=:cmd=abort exitcode=471483407
:
write_line error; fd=-1 buf=:cmd=abort exitcode=68830223
:
system msg for write_line failure 
system msg for write_line failure 
: 
: 
No error
No error
Abort(270156815) on node 0 (rank 0 in comm 0): Fatal error in internal_Init_thread: Other MPI error, error stack:
internal_Init_thread(43701): MPI_Init_thread(argc=0000000000000000, argv=0000000000000000, required=3, provided=0000002BE2BDFDE8) failed
MPII_Init_thread(118)......: 
MPID_Init(1652)............: 
MPIR_pmi_init(133).........: PMI_Init returned -1


[unset]: write_line error; fd=-1 buf=:cmd=abort exitcode=270156815
:
system msg for write_line failure : No error
[unset]: unable to decode hostport from 2c08e9bb-ee79-46c2-b2fe-0152598932fc
Abort(337265679) on node 0 (rank 0 in comm 0): Fatal error in internal_Init_thread: Other MPI error, error stack:
internal_Init_thread(43701): MPI_Init_thread(argc=0000000000000000, argv=0000000000000000, required=3, provided=0000003D537E0338) failed
MPII_Init_thread(118)......: 
MPID_Init(1652)............: 
MPIR_pmi_init(133).........: PMI_Init returned -1
[unset]: write_line error; fd=-1 buf=:cmd=abort exitcode=337265679
:
system msg for write_line failure : No error
[unset]: unable to decode hostport from 2c08e9bb-ee79-46c2-b2fe-0152598932fc
Abort(404374543) on node 0 (rank 0 in comm 0): Fatal error in internal_Init_thread: Other MPI error, error stack:
internal_Init_thread(43701): MPI_Init_thread(argc=0000000000000000, argv=0000000000000000, required=3, provided=000000D0EE3DFD38) failed
MPII_Init_thread(118)......: 
MPID_Init(1652)............: 
MPIR_pmi_init(133).........: PMI_Init returned -1
[unset]: write_line error; fd=-1 buf=:cmd=abort exitcode=404374543
:
system msg for write_line failure : No error
[unset]: unable to decode hostport from 2c08e9bb-ee79-46c2-b2fe-0152598932fc
Abort(941245455) on node 0 (rank 0 in comm 0): Fatal error in internal_Init_thread: Other MPI error, error stack:
internal_Init_thread(43701): MPI_Init_thread(argc=0000000000000000, argv=0000000000000000, required=3, provided=0000003C243E02D8) failed
MPII_Init_thread(118)......: 
MPID_Init(1652)............: 
MPIR_pmi_init(133).........: PMI_Init returned -1
[unset]: write_line error; fd=-1 buf=:cmd=abort exitcode=941245455
:
system msg for write_line failure : No error
[unset]: unable to decode hostport from 2c08e9bb-ee79-46c2-b2fe-0152598932fc
Abort(135939087) on node 0 (rank 0 in comm 0): Fatal error in internal_Init_thread: Other MPI error, error stack:
internal_Init_thread(43701): MPI_Init_thread(argc=0000000000000000, argv=0000000000000000, required=3, provided=0000004D1EBDFCA8) failed
MPII_Init_thread(118)......: 
MPID_Init(1652)............: 
MPIR_pmi_init(133).........: PMI_Init returned -1
[unset]: write_line error; fd=-1 buf=:cmd=abort exitcode=135939087
:
system msg for write_line failure : No error
[unset]: unable to decode hostport from 2c08e9bb-ee79-46c2-b2fe-0152598932fc
Abort(538592271) on node 0 (rank 0 in comm 0): Fatal error in internal_Init_thread: Other MPI error, error stack:
internal_Init_thread(43701): MPI_Init_thread(argc=0000000000000000, argv=0000000000000000, required=3, provided=0000003552DDFEB8) failed
MPII_Init_thread(118)......: 
MPID_Init(1652)............: 
MPIR_pmi_init(133).........: PMI_Init returned -1
[unset]: write_line error; fd=-1 buf=:cmd=abort exitcode=538592271
:
system msg for write_line failure : No error
",D:\VICTOR\TINTOlib\Image\Experimentos\Immunotherapy_Original_LOTE_01\FOLD_3\Imagenes\EXP_REFINED_TRAIN
Immunotherapy_Original_FOLD3_TEST,18,7,2,True,0,7,False,True,EXP_REFINED_TEST,"{'metodo': 'refined', 'problema': 'classification', 'semilla': 1, 'numero_features': 7, 'n_processors': 20}",N/A,1e-05,Immunotherapy_Original_LOTE_01_FOLD_3,5,3,FALLIDO,False,The model must be fitted before calling 'transform'. Please call 'fit' first.,D:\VICTOR\TINTOlib\Image\Experimentos\Immunotherapy_Original_LOTE_01\FOLD_3\Imagenes\EXP_REFINED_TEST
Immunotherapy_Original_FOLD3_TRAIN,72,7,2,True,0,7,False,True,EXP_BARGRAPH_TRAIN,"{'metodo': 'bargraph', 'problema': 'classification', 'semilla': 1, 'numero_features': 7}",6x6,0.024897,Immunotherapy_Original_LOTE_01_FOLD_3,5,3,COMPLETADO,True,Ninguno,D:\VICTOR\TINTOlib\Image\Experimentos\Immunotherapy_Original_LOTE_01\FOLD_3\Imagenes\EXP_BARGRAPH_TRAIN
Immunotherapy_Original_FOLD3_TEST,18,7,2,True,0,7,False,True,EXP_BARGRAPH_TEST,"{'metodo': 'bargraph', 'problema': 'classification', 'semilla': 1, 'numero_features': 7}",6x6,0.008555,Immunotherapy_Original_LOTE_01_FOLD_3,5,3,COMPLETADO,True,Ninguno,D:\VICTOR\TINTOlib\Image\Experimentos\Immunotherapy_Original_LOTE_01\FOLD_3\Imagenes\EXP_BARGRAPH_TEST
Immunotherapy_Original_FOLD3_TRAIN,72,7,2,True,0,7,False,True,EXP_DISTANCEMATRIX_TRAIN,"{'metodo': 'distancematrix', 'problema': 'classification', 'semilla': 1, 'numero_features': 7}",6x6,0.026701,Immunotherapy_Original_LOTE_01_FOLD_3,5,3,COMPLETADO,True,Ninguno,D:\VICTOR\TINTOlib\Image\Experimentos\Immunotherapy_Original_LOTE_01\FOLD_3\Imagenes\EXP_DISTANCEMATRIX_TRAIN
Immunotherapy_Original_FOLD3_TEST,18,7,2,True,0,7,False,True,EXP_DISTANCEMATRIX_TEST,"{'metodo': 'distancematrix', 'problema': 'classification', 'semilla': 1, 'numero_features': 7}",6x6,0.008393,Immunotherapy_Original_LOTE_01_FOLD_3,5,3,COMPLETADO,True,Ninguno,D:\VICTOR\TINTOlib\Image\Experimentos\Immunotherapy_Original_LOTE_01\FOLD_3\Imagenes\EXP_DISTANCEMATRIX_TEST
